Date;Freight;Kaub_level;Mogas_Flat;Brent_flat;Diesel_Flat;Heating_Flat
10/07/2019;84.15;636;525.8713852;178.2352941;491.1434706;472.2436698
11/07/2019;84.45;621;540.9098326;179.0429774;493.716262;475.0641386
12/07/2019;83.85;603;538.9308776;178.8856305;493.4282494;474.4136123
15/07/2019;84.3;579;532.2141386;177.93948;489.4174159;469.9175554
16/07/2019;85.8;543;525.9638303;176.5036087;492.2571809;472.5866816
17/07/2019;84.9;540;522.7656483;170.8515381;480.216584;459.1487779
18/07/2019;84.45;540;512.2802769;163.3470043;470.2737517;448.732934
19/07/2019;84;516;509.2677858;163.7359701;476.4272569;454.4802573
22/07/2019;83.4;471;513.5135749;167.7753009;483.8069465;461.3352007
23/07/2019;86.55;435;508.318899;168.5133805;489.1795726;465.2106206
24/07/2019;88.65;426;512.799181;172.1364452;497.2372601;473.4100674
25/07/2019;88.5;423;516.5802083;171.2010796;497.0595811;471.8996125
26/07/2019;89.7;405;518.511801;167.7769797;491.4276067;466.1237313
29/07/2019;89.55;474;516.6708767;168.5223491;495.1401778;470.1446576
30/07/2019;89.7;534;518.1283539;169.6073158;496.6592702;472.4233528
31/07/2019;89.1;561;529.6047496;171.9666398;503.6201291;482.1271136
01/08/2019;88.95;591;538.8956121;170.0462082;503.6803034;479.4140549
02/08/2019;88.65;570;517.7646096;165.4781199;490.5093281;466.1787858
05/08/2019;88.95;483;509.1292051;159.7120372;473.6077901;449.8663933
06/08/2019;85.5;459;499.174813;157.6830249;468.7905222;444.8698255
07/08/2019;86.55;420;486.4499473;147.9646492;448.0869121;423.7564893
08/08/2019;86.7;468;473.4192204;151.4875369;457.0851689;432.4201394
09/08/2019;87.15;567;475.4753278;154.3668512;466.5801626;442.4012899
12/08/2019;84.15;507;479.3410958;153.9932106;467.4115103;442.9170289
13/08/2019;84.75;546;483.3801709;161.1477455;480.3847102;455.7968964
14/08/2019;82.05;543;486.6421226;155.4165177;472.3547351;446.7875651
16/08/2019;81.6;549;485.494989;157.7193933;482.771205;454.0349672
19/08/2019;79.8;516;480.4770859;159.7406106;482.8265447;452.4378181
20/08/2019;77.4;492;479.3161144;160.5633803;486.9072261;456.4803979
21/08/2019;77.4;501;486.3413075;163.8598703;491.758648;461.0749871
22/08/2019;78.3;558;492.9620217;161.3552287;489.4602539;457.7357128
23/08/2019;78.3;669;488.8853662;159.2860371;484.675704;452.8962388
27/08/2019;85.05;633;479.9992072;157.7269452;479.5746623;446.4763068
28/08/2019;85.35;591;488.0402647;163.6560498;494.8821987;462.620398
29/08/2019;85.35;558;485.0472925;163.9812139;496.6168319;464.9676108
30/08/2019;85.35;549;490.483163;160.8735049;492.1677216;460.0006884
02/09/2019;85.2;495;486.7182965;160.202407;493.1484231;459.903314
03/09/2019;88.35;477;478.4795192;159.2575661;490.9698226;458.3341488
04/09/2019;87.3;465;474.7915438;165.4111454;502.4045951;470.5661433
05/09/2019;86.4;456;480.3484099;169.8860553;504.9411813;476.1637458
06/09/2019;86.25;435;477.8945812;166.8540854;499.9148953;470.620729
09/09/2019;86.25;411;480.839982;173.6698994;512.6028328;483.6639115
10/09/2019;86.1;438;484.8943424;175.4891304;518.5402009;489.8196282
11/09/2019;85.8;492;491.9832037;171.9894574;512.6979338;483.8269675
12/09/2019;86.85;513;487.9937321;166.4599106;504.9410394;475.9235557
13/09/2019;85.65;492;474.3905489;165.1946647;493.6929942;465.1919617
16/09/2019;92.1;411;523.4205767;185.4772913;547.321562;519.7933998
17/09/2019;95.55;378;538.655591;178.7320878;532.1743787;504.6364201
18/09/2019;97.5;363;512.5134816;174.4141862;521.9846322;494.8071484
19/09/2019;97.05;351;508.525696;174.8441312;524.3663606;497.2301708
20/09/2019;98.1;339;519.5423547;175.7298277;528.5900556;500.3661817
23/09/2019;98.7;297;500.3993113;175.6577151;526.9178979;498.2587875
24/09/2019;99.6;300;499.8812186;174.6069254;521.6300829;490.6414318
25/09/2019;102.45;336;485.9684933;170.1602622;515.8748526;487.1301298
26/09/2019;102.6;339;490.7387788;170.4607789;517.488702;489.5944197
27/09/2019;100.95;348;504.9406965;171.6872428;524.6189818;498.0170267
30/09/2019;100.05;357;502.7166766;167.8391037;519.0590913;492.5347212
01/10/2019;101.4;357;495.9352611;165.0578088;514.4120041;488.7745865
02/10/2019;101.1;330;492.560366;159.4324943;496.732259;471.4901371
04/10/2019;101.55;327;502.4379782;160.8889699;502.0935979;474.1226079
07/10/2019;88.35;411;497.5780815;163.7678523;506.8513686;479.3288691
08/10/2019;85.95;459;487.8256361;159.4756963;500.0618473;473.3114641
09/10/2019;83.85;540;463.2689972;163.2911392;511.1415108;485.767566
10/10/2019;86.25;627;464.4597309;160.743427;499.8959077;474.6800328
11/10/2019;86.25;636;474.65523;165.4985058;510.1039476;486.4784454
14/10/2019;85.35;657;464.010175;160.728855;497.394099;474.5939738
15/10/2019;83.85;576;465.336562;161.9787408;502.5089384;479.7611015
16/10/2019;83.25;537;463.6208382;161.7959184;504.0550824;482.1036502
17/10/2019;79.95;522;460.6232731;159.2459282;492.6807291;471.2597581
18/10/2019;79.8;531;465.206366;160.9027279;494.430356;472.8689726
21/10/2019;73.95;588;454.9943306;158.0417077;487.33561;465.0103577
22/10/2019;74.1;639;464.4252266;162.6145553;498.9205312;477.086527
23/10/2019;70.5;624;467.8603482;163.0135755;498.3756607;475.4644617
24/10/2019;70.5;594;475.6621423;166.0675773;505.3648035;482.7089495
25/10/2019;70.5;582;480.0006799;167.164851;505.6048971;482.509491
28/10/2019;65.25;501;480.9572334;163.7864165;502.1827138;478.1504213
29/10/2019;65.55;477;491.0290741;165.2095539;502.0521299;479.0858417
30/10/2019;64.05;465;489.7344659;162.371691;493.647648;469.6244551
31/10/2019;64.65;444;476.1559192;159.3060785;477.6362468;452.7306737
04/11/2019;64.05;;501.0606086;168.0946406;499.9347141;473.0887064
05/11/2019;63.15;;507.3432441;169.2411558;501.5929797;473.6249604
06/11/2019;61.8;;496.9251044;168.0162308;501.1697716;472.4034276
07/11/2019;61.95;;490.1771919;169.3779904;500.0664005;470.4566699
08/11/2019;60.3;;486.4022809;167.6998369;498.8627406;468.5864106
11/11/2019;59.85;;485.060513;169.4140024;504.3416135;473.9397492
12/11/2019;57.9;;487.1267257;169.7321834;500.1814076;469.1741073
13/11/2019;60;;487.7775027;169.6256587;501.5802346;470.3545146
14/11/2019;60.15;;488.1588624;170.2555242;507.5431104;476.0860942
15/11/2019;61.35;;481.6984563;171.805329;509.8099285;478.648082
18/11/2019;62.7;;482.603914;169.2704095;494.0449747;463.6451487
19/11/2019;65.7;;481.541165;167.99675;488.5892431;458.4354731
20/11/2019;68.4;;494.2371063;172.312144;494.6030252;464.6305142
21/11/2019;68.55;;492.4955897;174.2493914;495.2975353;466.2211933
22/11/2019;67.65;;502.0411626;174.6337493;500.1781449;472.2791983
25/11/2019;70.05;;498.9384304;175.9992733;505.915247;477.4045145
26/11/2019;70.8;;498.5297887;177.0054446;510.1423331;482.1295055
27/11/2019;70.05;;504.6875944;177.0733037;508.5897915;480.411897
28/11/2019;70.05;;501.81623;176.6469786;508.7965232;480.5547683
29/11/2019;70.95;;496.2897798;172.0724822;498.6754821;470.1323976
02/12/2019;70.95;;480.602388;173.0381929;496.8791041;469.110594
03/12/2019;69.75;;469.6376233;171.5563183;488.101052;459.7483919
04/12/2019;70.65;;471.1160766;177.1139789;495.4184009;467.0630516
05/12/2019;70.2;;476.2257985;178.799351;497.9815071;469.4222071
06/12/2019;69.9;;478.3244128;180.9085992;501.9520474;472.2659591
09/12/2019;69.75;;483.7778361;181.1647856;503.401654;472.2571835
10/12/2019;69.9;;482.1884271;180.292498;507.5117031;476.3653938
11/12/2019;68.85;;479.0279088;177.2911964;499.0597964;467.3654388
12/12/2019;69.45;;475.7460273;180.0754243;499.7052105;469.0292773
13/12/2019;70.35;;477.5077304;181.7612314;502.6542064;471.9350762
16/12/2019;70.05;;486.0425928;182.9176386;514.8859076;482.5597668
17/12/2019;70.05;;481.768504;183.7573911;518.7118929;485.9931087
18/12/2019;71.1;;484.4672705;185.074224;518.8597943;485.8623368
19/12/2019;71.25;;487.7518927;184.798057;524.1652667;489.3286742
20/12/2019;71.1;;495.3985174;182.4276832;525.472633;490.2820256
23/12/2019;71.4;;499.3039421;183.765237;526.3518511;491.2126941
27/12/2019;70.35;;502.2052824;186.5955348;530.9254938;496.6258824
30/12/2019;70.35;;492.1427547;183.3407811;524.8063595;490.4399319
